"severity","category","code","id","subject","unit","concept","difficulty","message","reasons","excerpt","meta"
"P1","difficulty","difficulty_probably_too_low","q-2019-soongsil-02","적분학","급수의 수렴/발산","텔레스코핑 급수","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=12""]","급수 $\!\displaystyle\sum_{n=2}^{\infty}\dfrac{2}{n^2-1}$의 합은?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2019-soongsil-05","다변수함수","편도함수","접평면","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/""]","다음 중 곡면 $x^2-xy^2 z+z^2=1$ 위의 점 $(1,1,1)$에서의 접평면에 속하는 점은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2019-soongsil-06","적분학","정적분의 계산","치환 적분","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=17""]","정적분 $\!\displaystyle\int_0^1\dfrac{\sqrt x}{x+1}dx$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2019-soongsil-09","공학수학","미분방정식","1계 선형미방","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=11""]","초깃값 문제 $\dfrac{dy}{dt}=k(y-7),\,y(0)=30$에서 $y(3)=20$이 되는 $k$의 값은?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2019-soongsil-18","다변수함수","중적분","원형 영역 적분","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=20""]","이중적분 $\!\displaystyle\int_0^1\!\!\int_0^{\sqrt{y-y^2}}1\,dx\,dy$의 값은?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ajou-32","공학수학","미분방정식","뉴턴의 냉각법칙","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=15""]","뉴턴의 냉각법칙에 의하면 물체의 냉각속도는 물체의 온도와 주변온도의 차에 비례한다. 주변온도가 $20^\circ\text{C}$로 일정할 때, $80^\circ\text{C}$인 커피가 $1$분 후에 $50^\circ\text{C}$로 식었다. $1$분이 더 지났을 때의 커피의 온도는?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ajou-37","다변수함수","선적분과 면적분","그린 정리 (삼각형)","easyMedium","Heuristic estimate is 킬러 but current is 중하.","[""unitBase=4"",""highKeyword=/Stokes|스토크스|Green\\s*정리|그린\\s*정리|발산\\s*정리|Gauss\\s*정리/"",""mathDensity=7""]","선적분 $\displaystyle\oint_C\!\left((y^2+2y)dx+(2xy+4x)dy\right)$의 값을 구하라. 단, 곡선 $C$는 세 점 $A(-1,-1),\,B(2,-1),\,C(1,2)$을 꼭짓점으로 갖는 삼각형으로 이루어진 반시계 방향의 단순 폐곡선이다.","{""currentIndex"":1,""predictedIndex"":5,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ajou-41","다변수함수","선적분과 면적분","각도형 선적분 (타원 경로)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=18""]","곡선 $C:\,x=2\cos t,\,y=3\sin t$ ($0\le t\le 2\pi$)에 대하여 선적분 $\dfrac{1}{2}\!\int_C\!\left(-\dfrac{x}{x^2+y^2}dy+\dfrac{y}{x^2+y^2}dx\right)$의 값을 구하면?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ajou-43","다변수함수","Taylor급수와 최대/최소","이차형식 최댓값 (단위원)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=13""]","$x^2+y^2\le 1$에서 $x^2+2xy-y^2$의 최댓값은 얼마인가?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-04","다변수함수","중적분","삼각형 적분","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=26""]","세 점 $(1,0),(1,2),(4,1)$을 꼭짓점으로 하는 삼각형의 내부를 $T$라 할 때 $\displaystyle\iint_T y^2\,dxdy$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-12","다변수함수","선적분과 면적분","곡면적분","easyMedium","Heuristic estimate is 킬러 but current is 중하.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=22""]","곡면 $S=\{(x,y,z)\in\mathbb R^3:z=\dfrac{1}{2}y^2,\,0\le x\le 1,\,0\le y\le 1\}$에 대하여 곡면적분 $\displaystyle\iint_S\sqrt{1+y^2}\,dS$의 값은?","{""currentIndex"":1,""predictedIndex"":5,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-13","선형대수","선형사상","삼각형 변환 면적","easyMedium","Heuristic estimate is 상 but current is 중하.","[""unitBase=3"",""mathDensity=12""]","$T(1,0)=(1,2),\,T(0,1)=(1,-3)$을 만족하는 선형변환 $T:\mathbb R^2\to\mathbb R^2$가 세 점 $P(1,1),Q(2,3),R(3,2)$를 각각 $P',Q',R'$으로 옮긴다고 할 때 세 점 $P',Q',R'$을 꼭짓점으로 하는 삼각형의 넓이는?","{""currentIndex"":1,""predictedIndex"":4,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-17","적분학","정적분의 계산","삼각함수 적분","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=15""]","$\displaystyle\int_0^{\pi/2}\cos^3 x\sin^3 x\,dx$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-18","적분학","정적분의 계산","지수 치환적분","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=23""]","$\displaystyle\int_0^1 x^5 e^{-x^3}\,dx$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-19","공학수학","Laplace변환","이상적분","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=12""]","$a>0$일 때 특이적분 $\displaystyle\int_0^{\infty}e^{-at}\cos t\,dt$를 계산하면?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-26","적분학","급수의 수렴/발산","멱급수 전개 진위","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""multiStatement"",""mathDensity=31""]","다음 <보기>의 급수 전개에서 옳은 것을 모두 고르면? (단, $|x|<\dfrac{3}{2}$) (가) $\dfrac{3}{3-2x}=\!\sum_{n=0}^{\infty}\!\left(\dfrac{2}{3}\right)^{\!n}x^n$ (나) $\dfrac{6x}{(3-2x)^2}=\!\sum_{n=1}^{\infty}n\!\left(\dfrac{2}{3}\right)^{\!n}x^n$...","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-28","다변수함수","편도함수","코시-슈바르츠 최댓값","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=12""]","구 $x^2+y^2+z^2=19$ 위에서 함수 $f(x,y,z)=2x+3y+5z$의 최댓값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-cau-29","다변수함수","선적분과 면적분","그린정리","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""highKeyword=/Stokes|스토크스|Green\\s*정리|그린\\s*정리|발산\\s*정리|Gauss\\s*정리/"",""multipleMidKeywords=/매개변수|극좌표|극방정식|특이적분|이상적분/|/중적분|삼중적분|선적분|면적분|곡면적|방향도함수|경도/"",""mathDensity=28""]","영역 $\Omega=\{(x,y)\in\mathbb R^2:0\le y\le x,\,x^2+y^2\le 1\}$의 경계를 $\partial\Omega$라 할 때 다음 선적분의 값은? (단, $\partial\Omega$의 방향은 시계반대방향이다.) $$\int_{\partial\Omega}(x^3-y^3+y^2)\,dx+(x^3+x+2xy)\,dy$$","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-32","미분학","도함수의 응용","폐구간 최댓값·최솟값","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=9""]","구간 $[-1,3]$에서 정의된 함수 $f(x)=\dfrac{16x}{x^2+4}$의 최솟값을 $m$, 최댓값을 $M$이라 할 때, $m+M$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-33","적분학","정적분의 응용","두 곡선 둘러싼 면적","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=15""]","두 곡선 $y=x-2,\,y^2=x$로 둘러싸인 영역의 넓이는?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-34","적분학","특이적분","수렴 식별 (4보기)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""multiStatement"",""mathDensity=24""]","다음 중 수렴하는 특이적분의 개수는? ㄱ. $\displaystyle\int_0^1\dfrac{x}{1-x}\,dx$ ㄴ. $\displaystyle\int_{-1}^1\dfrac{1}{x^2}\,dx$ ㄷ. $\displaystyle\int_{-2}^2\dfrac{1}{\sqrt{4-x^2}}\,dx$ ㄹ. $\displaystyle\int_{-\infty}^{\infty}\dfrac{1}...","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-36","다변수함수","삼중적분과 극좌표계","극곡선 길이 (지수)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=24""]","극곡선 $r=e^{2\theta}$의 길이는? (단, $0\le\theta\le\pi$)","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-39","다변수함수","삼중적분과 극좌표계","두 원기둥 + 평면 영역","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=18""]","$E$는 두 평면 $z=0$과 $z=x+y+5$ 및 두 원기둥 $x^2+y^2=9$와 $x^2+y^2=a$ ($0<a<9$)로 둘러싸인 입체이다. 삼중적분 $\displaystyle\iiint_E x\,dV=\dfrac{17}{4}\pi$일 때, $a$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-42","다변수함수","선적분과 면적분","스칼라 선적분","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=26""]","곡선 $C$는 포물선 $y=x^2$ 위의 점 $(0,0)$에서 $(1,1)$까지의 호 $C_1$과 점 $(1,1)$에서 $(3,2)$까지의 선분 $C_2$로 구성될 때, 선적분 $\displaystyle\int_C 2x\,ds$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-43","다변수함수","곡선과 곡면","발산정리 (원기둥)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""highKeyword=/Stokes|스토크스|Green\\s*정리|그린\\s*정리|발산\\s*정리|Gauss\\s*정리/|/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=19""]","곡면 $S$는 원기둥 $x^2+y^2=1$과 두 평면 $z=1$과 $z=-1$로 구성된다. 벡터장 $\vec{F}(x,y,z)=\langle xy^2,x^2 y,y\rangle$일 때, 면적분 $\displaystyle\iint_S\vec{F}\cdot d\vec{S}$의 값은? (단, $S$의 방향은 둘러싸인 영역의 바깥 방향)","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-dankook-44","다변수함수","선적분과 면적분","보존벡터장 (포텐셜)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=13""]","곡선 $C$는 육면체의 변을 따라 꼭짓점 $(3,2,3)$에서 $(0,7,5)$까지 연결되는 네 개의 선분으로 구성된다. 벡터장 $\vec{F}(x,y,z)=\langle y^2,2xy+e^{3z},3ye^{3z}\rangle$일 때, 선적분 $\displaystyle\int_C\vec{F}\cdot d\vec{r}$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-11","선형대수","행렬","행렬식 합성 식","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=15""]","$4\times 4$ 크기의 두 행렬 $A,B$가 $\det(A)=2,\,\det(-B)=1$을 만족할 때, $\det(2A^{-1}B^T)$의 값을 구하시오.","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-14","다변수함수","선적분과 면적분","그놈문제 (원점 둘러쌈)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=8""]","원점을 제외한 평면에서 $P(x,y)=-\dfrac{y}{x^2+y^2},\,Q(x,y)=\dfrac{x}{x^2+y^2}$. $C_1$: 중심 $(2020,2020)$, 반지름 $2020$인 원, $C_2$: 중심 $(2020,2020)$, 반지름 $4040$인 원. 시계반대방향. $\!\int_{C_1}P\,dx+Q\,dy=a_1$, $\!\int_{C_2}P\,dx+Q\,dy=a_2$....","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-15","다변수함수","체적과 곡면적","곡면적 (xz원판)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""multipleMidKeywords=/매개변수|극좌표|극방정식|특이적분|이상적분/|/중적분|삼중적분|선적분|면적분|곡면적|방향도함수|경도/"",""mathDensity=21""]","$3$차원 공간상에서 $y=xz$와 $x^2+z^2\le 1$을 만족하는 모든 점들로 이루어진 곡면의 넓이를 구하시오.","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-19","다변수함수","Taylor급수와 최대/최소","평면-곡면 최소 거리 (라그랑지)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=16""]","$3$차원 공간에서 평면 $4x-2y+z=-1$의 점과 곡면 $z=x^2+y^2+6$의 점 사이의 거리의 최솟값을 구하시오.","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-26","다변수함수","삼중적분과 극좌표계","원기둥좌표 삼중적분","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=20""]","$\!\displaystyle\int_0^2\!\int_0^{2-z}\!\int_0^{\sqrt{(2-z)^2-y^2}}\!\sqrt{9(x^2+y^2)}\,dx\,dy\,dz$의 값을 계산하시오.","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-28","다변수함수","삼중적분과 극좌표계","원뿔·구 사이 부피","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=15""]","$3$차원 공간에서 곡면 $z=\sqrt{3(x^2+y^2)}$보다 위에 있고 구면 $x^2+y^2+z^2=4z$ 안에 있는 영역의 부피를 구하시오.","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-ewha-29","다변수함수","중적분","치환적분 (삼각형 영역)","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=17""]","점 $(0,0),(1,0),(2,1)$을 꼭짓점으로 가지는 삼각형 영역 $A$에 대하여 $\!\displaystyle\iint_A e^{(x-y)^2}\,dx\,dy$를 계산하시오.","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-gachon-10","다변수함수","Taylor급수와 최대/최소","원점-곡면 최단거리","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=16""]","원점 $(0,0,0)$부터 곡면 $y^2=9+xz$까지의 최단거리는?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-gachon-17","공학수학","미분방정식","변수분리형","easyMedium","Heuristic estimate is 상 but current is 중하.","[""unitBase=3"",""mathDensity=13""]","$y=y(x)$가 미분방정식 $y'=xe^y,\,y(0)=0$의 해일 때, $y(1)$의 값은?","{""currentIndex"":1,""predictedIndex"":4,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-gachon-21","다변수함수","선적분과 면적분","Green 정리(원)","easyMedium","Heuristic estimate is 킬러 but current is 중하.","[""unitBase=4"",""highKeyword=/Stokes|스토크스|Green\\s*정리|그린\\s*정리|발산\\s*정리|Gauss\\s*정리/|/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=19""]","$C$가 단위원일 때, $\displaystyle\oint_C(x-y^3)\,dx+x^3\,dy$의 값은?","{""currentIndex"":1,""predictedIndex"":5,""delta"":4}"
"P1","difficulty","difficulty_probably_too_low","q-2020-gachon-24","다변수함수","중적분","사면체 부피 적분","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=7""]","$E$가 네 꼭짓점이 $(0,0,0),(1,0,0),(0,2,0),(0,0,2)$인 입체 사면체일 때, $\displaystyle\iiint_E 6z\,dV$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-gachon-25","다변수함수","체적과 곡면적","파푸스 정리","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=10""]","곡선 $x^2+y^2-4x+3=0$으로 둘러싸인 영역을 $y$축을 중심으로 회전하여 얻은 회전체의 부피는?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-hansung-04","적분학","정적분의 계산","두 곡선 사이의 넓이","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=18""]","$y=x$와 $y=2x^2$로 둘러싸인 영역의 넓이는?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-hansung-10","적분학","정적분의 계산","치환적분","easy","Heuristic estimate is 중상 but current is 하.","[""unitBase=2"",""mathDensity=22""]","정적분 $\!\displaystyle\int_{-2}^{1}\dfrac{2x}{\sqrt{x+3}}\,dx$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-hansung-12","공학수학","벡터해석","벡터장 선적분","medium","Heuristic estimate is 킬러 but current is 중.","[""unitBase=4"",""mathDensity=16""]","$\vec F(\vec r)=x\vec i+xy\vec j+x\vec k$이고 경로 $C$는 $\vec r(t)=\cos t\,\vec i+\sin t\,\vec j+t\,\vec k$ $(0\le t\le\pi)$로 주어진다. 주어진 경로에서의 선적분 $\!\displaystyle\int_C\vec F(\vec r)\cdot d\vec r$의 값은?","{""currentIndex"":2,""predictedIndex"":5,""delta"":3}"
"P1","difficulty","difficulty_probably_too_low","q-2020-hansung-15","공학수학","Laplace변환","역라플라스·미분 공식","easy","Heuristic estimate is 상 but current is 하.","[""unitBase=3"",""mathDensity=17""]","$F(s)=\dfrac{1}{(s+3)^2}$일 때 라플라스 역변환 관계식 $f(t)=\mathcal{L}^{-1}\{F(s)\}$을 이용하여 구한 $f(t)$는?","{""currentIndex"":0,""predictedIndex"":4,""delta"":4}"
